method,split,morphology,task,seed,episodes,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle
domain_randomized_policy_selector,nominal_morphology,quadruped,gap_or_step_crossing,5,96,0.364583,0.541667,0.040346,0.616048,0.092032,0.666667,0.250000,0.052083,0.012285,0.239583,0.141159
domain_randomized_policy_selector,nominal_morphology,quadruped,gap_or_step_crossing,6,96,0.489583,0.635417,0.167015,0.636048,0.092032,0.802083,0.104167,0.020833,0.011541,0.156250,0.097003
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,0,96,0.458333,0.645833,0.135658,0.633756,0.092032,0.708333,0.156250,0.020833,0.012772,0.156250,0.112961
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,1,96,0.500000,0.666667,0.175983,0.639589,0.092032,0.718750,0.156250,0.083333,0.010712,0.156250,0.125206
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,2,96,0.385417,0.583333,0.061566,0.621464,0.092032,0.687500,0.187500,0.052083,0.011124,0.156250,0.126881
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,3,96,0.520833,0.666667,0.190485,0.641673,0.092032,0.791667,0.083333,0.041667,0.016891,0.187500,0.092805
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,4,96,0.458333,0.614583,0.124786,0.631256,0.092032,0.708333,0.197917,0.031250,0.014419,0.197917,0.118830
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,5,96,0.500000,0.656250,0.189336,0.638756,0.092032,0.739583,0.156250,0.031250,0.013595,0.166667,0.110495
domain_randomized_policy_selector,nominal_morphology,quadruped,precision_contact_manipulation,6,96,0.520833,0.708333,0.207193,0.645006,0.092032,0.729167,0.156250,0.062500,0.013595,0.125000,0.111687
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,0,96,0.437500,0.593750,0.121708,0.627506,0.092032,0.656250,0.239583,0.041667,0.013500,0.229167,0.134222
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,1,96,0.447917,0.708333,0.140456,0.637714,0.092032,0.708333,0.156250,0.052083,0.009237,0.187500,0.121890
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,2,96,0.510417,0.645833,0.195570,0.638964,0.092032,0.718750,0.166667,0.010417,0.011724,0.177083,0.110044
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,3,96,0.416667,0.562500,0.092958,0.622923,0.092032,0.729167,0.197917,0.041667,0.010303,0.166667,0.121261
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,4,96,0.552083,0.718750,0.229603,0.648964,0.092032,0.697917,0.187500,0.031250,0.009947,0.145833,0.121207
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,5,96,0.354167,0.562500,0.031299,0.616673,0.092032,0.625000,0.291667,0.062500,0.010303,0.218750,0.153570
domain_randomized_policy_selector,nominal_morphology,quadruped,disturbance_recovery,6,96,0.531250,0.656250,0.215843,0.641881,0.092032,0.677083,0.166667,0.031250,0.005684,0.083333,0.117654
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,0,96,0.427083,0.614583,0.099430,0.649595,0.081840,0.718750,0.197917,0.052083,0.012337,0.177083,0.115352
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,1,96,0.500000,0.739583,0.171747,0.666887,0.081840,0.729167,0.114583,0.031250,0.011180,0.114583,0.089294
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,2,96,0.447917,0.677083,0.128653,0.656678,0.081840,0.729167,0.166667,0.062500,0.013494,0.166667,0.110109
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,3,96,0.541667,0.666667,0.215007,0.665220,0.081840,0.687500,0.187500,0.062500,0.012723,0.166667,0.118104
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,4,96,0.479167,0.656250,0.156783,0.658137,0.081840,0.750000,0.177083,0.031250,0.013108,0.197917,0.107890
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,5,96,0.489583,0.645833,0.158862,0.658345,0.081840,0.760417,0.145833,0.052083,0.011180,0.197917,0.105784
domain_randomized_policy_selector,nominal_morphology,arm_gripper,tight_turn_navigation,6,96,0.489583,0.708333,0.168715,0.663345,0.081840,0.812500,0.114583,0.031250,0.010795,0.145833,0.090203
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,0,96,0.468750,0.645833,0.142782,0.656262,0.081840,0.718750,0.156250,0.062500,0.009213,0.125000,0.113377
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,1,96,0.416667,0.562500,0.098368,0.644387,0.081840,0.718750,0.208333,0.041667,0.011339,0.187500,0.122444
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,2,96,0.500000,0.635417,0.180490,0.658553,0.081840,0.812500,0.114583,0.062500,0.010984,0.125000,0.094760
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,3,96,0.468750,0.645833,0.141638,0.656262,0.081840,0.791667,0.125000,0.052083,0.009213,0.114583,0.098781
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,4,96,0.375000,0.614583,0.060209,0.644387,0.081840,0.718750,0.187500,0.062500,0.011693,0.250000,0.122750
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,5,96,0.437500,0.604167,0.115692,0.649803,0.081840,0.802083,0.135417,0.031250,0.009213,0.166667,0.103240
domain_randomized_policy_selector,nominal_morphology,arm_gripper,payload_transport,6,96,0.510417,0.697917,0.181011,0.664595,0.081840,0.750000,0.156250,0.083333,0.008504,0.104167,0.112966
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,0,96,0.520833,0.760417,0.193647,0.670637,0.081840,0.802083,0.125000,0.031250,0.011776,0.135417,0.097618
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,1,96,0.468750,0.635417,0.152882,0.655428,0.081840,0.729167,0.156250,0.083333,0.012915,0.166667,0.115963
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,2,96,0.520833,0.708333,0.203354,0.666470,0.081840,0.614583,0.208333,0.104167,0.013675,0.187500,0.141364
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,3,96,0.489583,0.687500,0.174045,0.661678,0.081840,0.708333,0.197917,0.062500,0.013675,0.166667,0.122922
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,4,96,0.489583,0.677083,0.156696,0.660845,0.081840,0.750000,0.114583,0.041667,0.012915,0.145833,0.103621
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,5,96,0.416667,0.593750,0.103821,0.646887,0.081840,0.687500,0.208333,0.062500,0.011396,0.229167,0.135912
domain_randomized_policy_selector,nominal_morphology,arm_gripper,gap_or_step_crossing,6,96,0.520833,0.635417,0.196427,0.660637,0.081840,0.666667,0.197917,0.031250,0.009497,0.135417,0.127596
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,0,96,0.406250,0.562500,0.086982,0.643345,0.081840,0.697917,0.197917,0.041667,0.013846,0.208333,0.134636
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,1,96,0.489583,0.708333,0.171209,0.663345,0.081840,0.697917,0.187500,0.062500,0.010070,0.145833,0.135677
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,2,96,0.510417,0.645833,0.185217,0.660428,0.081840,0.697917,0.177083,0.072917,0.010909,0.156250,0.136984
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,3,96,0.489583,0.697917,0.163078,0.662512,0.081840,0.718750,0.187500,0.062500,0.011328,0.125000,0.130314
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,4,96,0.458333,0.635417,0.142981,0.654387,0.081840,0.791667,0.114583,0.052083,0.013846,0.156250,0.112138
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,5,96,0.468750,0.666667,0.151007,0.657928,0.081840,0.687500,0.177083,0.125000,0.012587,0.197917,0.143026
domain_randomized_policy_selector,nominal_morphology,arm_gripper,precision_contact_manipulation,6,96,0.489583,0.656250,0.164506,0.659178,0.081840,0.739583,0.156250,0.041667,0.015524,0.177083,0.119470
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,0,96,0.500000,0.656250,0.182098,0.660220,0.081840,0.635417,0.218750,0.125000,0.010885,0.156250,0.147526
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,1,96,0.531250,0.708333,0.214634,0.667512,0.081840,0.791667,0.145833,0.052083,0.012337,0.187500,0.110462
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,2,96,0.531250,0.656250,0.201462,0.663345,0.081840,0.697917,0.135417,0.031250,0.010885,0.135417,0.108572
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,3,96,0.406250,0.562500,0.082436,0.643345,0.081840,0.697917,0.218750,0.031250,0.012700,0.208333,0.126106
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,4,96,0.500000,0.677083,0.180664,0.661887,0.081840,0.791667,0.125000,0.062500,0.010523,0.187500,0.110622
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,5,96,0.489583,0.625000,0.167323,0.656678,0.081840,0.750000,0.145833,0.052083,0.009797,0.135417,0.114453
domain_randomized_policy_selector,nominal_morphology,arm_gripper,disturbance_recovery,6,96,0.489583,0.656250,0.183839,0.659178,0.081840,0.593750,0.239583,0.062500,0.011974,0.145833,0.142414
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,0,96,0.479167,0.625000,0.153100,0.607949,0.109504,0.760417,0.156250,0.020833,0.014100,0.229167,0.112750
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,1,96,0.458333,0.625000,0.146068,0.605865,0.109504,0.781250,0.125000,0.052083,0.013697,0.218750,0.107304
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,2,96,0.520833,0.666667,0.208730,0.615449,0.109504,0.687500,0.166667,0.062500,0.015711,0.187500,0.118113
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,3,96,0.458333,0.572917,0.143194,0.601699,0.109504,0.729167,0.177083,0.031250,0.012891,0.218750,0.119148
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,4,96,0.531250,0.656250,0.210197,0.615657,0.109504,0.687500,0.145833,0.083333,0.012891,0.135417,0.118588
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,5,96,0.510417,0.677083,0.197850,0.615240,0.109504,0.697917,0.156250,0.052083,0.012489,0.177083,0.119932
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,tight_turn_navigation,6,96,0.468750,0.645833,0.146221,0.608574,0.109504,0.677083,0.187500,0.093750,0.010474,0.135417,0.130959
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,0,96,0.489583,0.645833,0.164633,0.610657,0.109504,0.677083,0.208333,0.072917,0.009292,0.125000,0.141023
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,1,96,0.416667,0.572917,0.104218,0.597532,0.109504,0.677083,0.218750,0.104167,0.010778,0.218750,0.148999
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,2,96,0.437500,0.656250,0.116194,0.606282,0.109504,0.708333,0.156250,0.083333,0.012265,0.187500,0.131004
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,3,96,0.437500,0.645833,0.112475,0.605449,0.109504,0.708333,0.145833,0.062500,0.011150,0.197917,0.130172
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,4,96,0.468750,0.604167,0.156786,0.605240,0.109504,0.593750,0.239583,0.093750,0.011522,0.208333,0.159493
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,5,96,0.510417,0.666667,0.191267,0.614407,0.109504,0.729167,0.156250,0.093750,0.014867,0.145833,0.119213
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,payload_transport,6,96,0.520833,0.677083,0.205081,0.616282,0.109504,0.718750,0.197917,0.083333,0.014123,0.177083,0.128777
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,0,96,0.437500,0.614583,0.118701,0.602949,0.109504,0.708333,0.145833,0.083333,0.013107,0.197917,0.126546
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,1,96,0.531250,0.666667,0.212414,0.616490,0.109504,0.791667,0.093750,0.062500,0.013504,0.135417,0.100963
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,2,96,0.500000,0.677083,0.186391,0.614199,0.109504,0.750000,0.125000,0.031250,0.013504,0.187500,0.112402
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,3,96,0.510417,0.656250,0.198897,0.613574,0.109504,0.739583,0.145833,0.041667,0.012313,0.135417,0.114983
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,4,96,0.593750,0.729167,0.276128,0.627740,0.109504,0.718750,0.125000,0.083333,0.012710,0.166667,0.122575
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,5,96,0.458333,0.645833,0.135026,0.607532,0.109504,0.697917,0.197917,0.072917,0.010724,0.197917,0.142076
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,gap_or_step_crossing,6,96,0.468750,0.635417,0.138820,0.607740,0.109504,0.708333,0.208333,0.093750,0.012710,0.145833,0.135101
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,0,96,0.489583,0.666667,0.172120,0.612324,0.109504,0.687500,0.145833,0.062500,0.013544,0.177083,0.132692
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,1,96,0.385417,0.614583,0.058093,0.597740,0.109504,0.718750,0.166667,0.125000,0.016602,0.218750,0.137195
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,2,96,0.489583,0.656250,0.170449,0.611490,0.109504,0.697917,0.187500,0.145833,0.016165,0.187500,0.150554
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,3,96,0.416667,0.635417,0.100798,0.602532,0.109504,0.697917,0.187500,0.083333,0.013544,0.177083,0.139550
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,4,96,0.447917,0.520833,0.123751,0.596490,0.109504,0.666667,0.187500,0.052083,0.015728,0.218750,0.140786
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,5,96,0.479167,0.677083,0.158057,0.612115,0.109504,0.635417,0.208333,0.052083,0.019223,0.250000,0.142519
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,precision_contact_manipulation,6,96,0.510417,0.635417,0.191251,0.611907,0.109504,0.697917,0.156250,0.104167,0.012233,0.145833,0.139689
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,0,96,0.458333,0.666667,0.142527,0.609199,0.109504,0.687500,0.156250,0.062500,0.009504,0.166667,0.138447
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,1,96,0.500000,0.625000,0.176403,0.610032,0.109504,0.677083,0.166667,0.052083,0.009124,0.125000,0.136658
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,2,96,0.500000,0.666667,0.188858,0.613365,0.109504,0.708333,0.156250,0.093750,0.011785,0.156250,0.135681
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,3,96,0.468750,0.625000,0.154390,0.606907,0.109504,0.677083,0.187500,0.072917,0.010265,0.166667,0.143552
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,4,96,0.437500,0.656250,0.120592,0.606282,0.109504,0.697917,0.166667,0.104167,0.010645,0.156250,0.140049
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,5,96,0.416667,0.531250,0.095450,0.594199,0.109504,0.677083,0.177083,0.072917,0.013686,0.208333,0.142697
domain_randomized_policy_selector,nominal_morphology,aerial_manipulator,disturbance_recovery,6,96,0.385417,0.614583,0.080656,0.597740,0.109504,0.656250,0.229167,0.083333,0.012926,0.239583,0.157138
domain_randomized_policy_selector,nominal_morphology,underwater_vehicle,tight_turn_navigation,0,96,0.437500,0.645833,0.124663,0.601181,0.104408,0.656250,0.197917,0.083333,0.013329,0.250000,0.135876
domain_randomized_policy_selector,nominal_morphology,underwater_vehicle,tight_turn_navigation,1,96,0.520833,0.708333,0.207261,0.614514,0.104408,0.677083,0.177083,0.114583,0.012153,0.156250,0.126924
domain_randomized_policy_selector,nominal_morphology,underwater_vehicle,tight_turn_navigation,2,96,0.385417,0.604167,0.059592,0.592639,0.104408,0.645833,0.260417,0.031250,0.012937,0.197917,0.134971
