comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,cross_morphology_generalization_gap,-0.060291999999999984,0.0,-0.060291999999999984,-0.060291999999999984,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,morphology_shift_detection,0.17617993336200752,0.007082769018510067,0.16909716434349745,0.1832627023805176,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,failure_family_f1,0.2732887000565572,0.1057874773249863,0.1675012227315709,0.37907617738154353,9,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,task_success,-0.03749999999999998,0.0767872575484416,-0.11428725754844157,0.03928725754844162,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.0638888888888889,0.07031090079723817,-0.13419978968612706,0.006422011908349276,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.042013888888888885,0.06300154200025702,-0.02098765311136814,0.10501543088914592,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,-0.0012342293541666677,0.006716487310897926,-0.007950716665064594,0.0054822579567312575,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,-0.0020833333333333333,0.0025261153127654726,-0.004609448646098806,0.0004427819794321393,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.01560112687954414,0.022288793801553713,-0.03788992068109785,0.006687666922009573,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,robust_utility,-0.02737779835973347,0.1626052027171598,-0.18998300107689328,0.13522740435742633,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_accuracy,0.37222222222222223,0.19473563381720688,0.17748658840501536,0.566957856039429,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,top2_failure_recall,0.32222222222222224,0.20284361437571582,0.11937860784650642,0.525065836597938,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,calibration_error,0.013738915138434806,0.10666473847413802,-0.0929258233357032,0.12040365361257283,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,early_warning_lead_time,0.2729617777777778,0.03231447864411791,0.2406472991336599,0.3052762564218957,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,cross_morphology_generalization_gap,-0.08298533333333333,0.0,-0.08298533333333333,-0.08298533333333333,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,morphology_shift_detection,0.08290649037964791,0.00907577374876947,0.07383071663087844,0.09198226412841738,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,failure_family_f1,0.31210626083939574,0.16399399416122137,0.14811226667817437,0.47610025500061715,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,task_success,0.07604166666666667,0.15270163008322943,-0.07665996341656275,0.2287432967498961,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_rate,-0.14618055555555556,0.1284288055599878,-0.27460936111554335,-0.01775174999556775,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,safety_violation_rate,0.06145833333333334,0.05945120119237907,0.002007132140954264,0.1209095345257124,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,intervention_cost,-0.015966540008333335,0.008635800950509954,-0.02460234095884329,-0.007330739057823381,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,unnecessary_intervention_rate,-0.0020833333333333333,0.002313444038574504,-0.004396777371907837,0.00023011070524117053,1,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,planning_regret_to_oracle,-0.058635240189131105,0.042177948811488335,-0.10081318900061945,-0.01645729137764277,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,robust_utility,0.16835099340243626,0.28426695109794986,-0.1159159576955136,0.4526179445003861,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_accuracy,0.2423611111111111,0.15492769121810612,0.08743341989300499,0.39728880232921726,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,top2_failure_recall,0.1736111111111111,0.08362806675621955,0.08998304435489156,0.25723917786733064,9,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,calibration_error,-0.03922654269424288,0.058752988401674845,-0.09797953109591773,0.019526445707431964,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,early_warning_lead_time,0.20440938888888893,0.018078076715072576,0.18633131217381635,0.22248746560396152,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,cross_morphology_generalization_gap,-0.056070666666666685,0.0,-0.056070666666666685,-0.056070666666666685,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,morphology_shift_detection,0.14876898631446467,0.004970148476878065,0.1437988378375866,0.15373913479134274,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,failure_family_f1,0.22383713835400343,0.1341994273562488,0.08963771099775464,0.3580365657102522,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,task_success,0.031944444444444456,0.09666551102615593,-0.06472106658171148,0.1286099554706004,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_rate,-0.03923611111111111,0.0925213546560297,-0.1317574657671408,0.05328524354491859,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,safety_violation_rate,-0.040625,0.056221285347254304,-0.09684628534725431,0.015596285347254303,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,intervention_cost,0.005916610083333332,0.004048393347968824,0.0018682167353645078,0.009965003431302156,9,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,unnecessary_intervention_rate,0.0,0.0022685185185185182,-0.0022685185185185182,0.0022685185185185182,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,planning_regret_to_oracle,-0.04185748366514297,0.02904011530739973,-0.07089759897254269,-0.01281736835774324,1,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,robust_utility,0.14038702009751122,0.20589771527238576,-0.06551069517487454,0.346284735369897,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_accuracy,0.14166666666666666,0.13066666666666665,0.01100000000000001,0.2723333333333333,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,top2_failure_recall,0.07291666666666666,0.12640758408740677,-0.05349091742074011,0.19932425075407342,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,calibration_error,0.041725213744976265,0.10029707689213499,-0.058571863147158724,0.14202229063711125,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,early_warning_lead_time,0.28365533333333337,0.020489926341533838,0.2631654069917995,0.3041452596748672,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,cross_morphology_generalization_gap,-0.0073960000000000276,0.0,-0.0073960000000000276,-0.0073960000000000276,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,morphology_shift_detection,0.023913646325560776,0.00993253168598721,0.013981114639573567,0.03384617801154799,9,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,failure_family_f1,0.16405260182938752,0.13676357627123165,0.027289025558155877,0.30081617810061917,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,task_success,-0.08229166666666665,0.1694571185934943,-0.251748785260161,0.08716545192682765,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_rate,0.006249999999999999,0.08967852823238082,-0.08342852823238081,0.09592852823238082,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,safety_violation_rate,0.03819444444444445,0.049597099275217445,-0.011402654830772997,0.08779154371966189,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,intervention_cost,-0.006994924545833333,0.0103401565049085,-0.017335081050741833,0.003345231959075167,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,unnecessary_intervention_rate,-0.0020833333333333333,0.003240092527764811,-0.005323425861098144,0.0011567591944314777,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,planning_regret_to_oracle,0.02474596283431962,0.030438036173056432,-0.005692073338736812,0.055183999007376056,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,robust_utility,-0.13924616691629885,0.22272343614660514,-0.361969603062904,0.0834772692303063,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,dominant_failure_accuracy,0.22256944444444443,0.1449668533402958,0.07760259110414863,0.36753629778474023,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,top2_failure_recall,0.15381944444444445,0.11028850207906363,0.043530942365380826,0.2641079465235081,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,calibration_error,0.034544421867398305,0.08458964672921755,-0.05004522486181925,0.11913406859661585,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,early_warning_lead_time,0.2598968055555556,0.019000719072616485,0.24089608648293911,0.2788975246281721,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,cross_morphology_generalization_gap,-0.019353333333333333,0.0,-0.019353333333333333,-0.019353333333333333,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,morphology_shift_detection,0.06380443336200753,0.007082769018510058,0.05672166434349747,0.07088720238051759,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,failure_family_f1,0.22129469817366643,0.11811832386229015,0.10317637431137627,0.3394130220359566,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,task_success,-0.07118055555555555,0.07075632539329516,-0.1419368809488507,-0.0004242301622603972,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,dominant_failure_rate,-0.03298611111111111,0.06194551101473409,-0.0949316221258452,0.02895939990362298,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,safety_violation_rate,0.03993055555555556,0.06306522282042278,-0.023134667264867216,0.10299577837597834,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,intervention_cost,-0.002548536849999999,0.007013767440703978,-0.009562304290703977,0.004465230590703979,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,unnecessary_intervention_rate,-0.001736111111111111,0.0023245397570926863,-0.004060650868203798,0.0005884286459815753,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,planning_regret_to_oracle,0.011325238916319428,0.022656539377669257,-0.011331300461349829,0.033981778293988685,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,robust_utility,-0.10160271439173901,0.16426012272031737,-0.2658628371120564,0.06265740832857836,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,dominant_failure_accuracy,0.10347222222222222,0.11981901646991985,-0.016346794247697638,0.22329123869214207,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,top2_failure_recall,0.034722222222222224,0.11887989430323079,-0.08415767208100856,0.15360211652545303,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,calibration_error,0.06405780685197707,0.08071728065509211,-0.01665947380311504,0.1447750875070692,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,early_warning_lead_time,0.12209027777777774,0.018142285349301325,0.10394799242847641,0.14023256312707907,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,cross_morphology_generalization_gap,-0.015300000000000008,0.0,-0.015300000000000008,-0.015300000000000008,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,morphology_shift_detection,-0.041589761453856254,0.007573769765453255,-0.04916353121930951,-0.034015991688403,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,failure_family_f1,0.12213919061538109,0.1226758578786402,-0.0005366672632591135,0.2448150484940213,9,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,task_success,-0.010416666666666652,0.18030655551284136,-0.19072322217950802,0.1698898888461747,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,dominant_failure_rate,-0.014930555555555558,0.09396186177711359,-0.10889241733266915,0.07903130622155803,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,safety_violation_rate,0.013194444444444444,0.05035702352447144,-0.03716257908002699,0.06355146796891588,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,intervention_cost,-0.0004109341000000013,0.007722871402277303,-0.008133805502277304,0.007311937302277301,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,unnecessary_intervention_rate,-0.0013888888888888887,0.0015047649511797645,-0.002893653840068653,0.0001158760622908758,1,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,planning_regret_to_oracle,-0.016699771103536282,0.03208761899213304,-0.04878739009566932,0.015387847888596758,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,robust_utility,0.006733606695130845,0.26382463614405127,-0.2570910294489204,0.2705582428391821,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,dominant_failure_accuracy,0.15590277777777778,0.08841083459062567,0.06749194318715211,0.24431361236840343,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,top2_failure_recall,0.10104166666666667,0.11781650898001224,-0.01677484231334557,0.21885817564667892,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,calibration_error,0.024218056804591045,0.07104117698105206,-0.04682312017646101,0.0952592337856431,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,early_warning_lead_time,0.10646858333333338,0.01535555627363109,0.09111302705970228,0.12182413960696448,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,cross_morphology_generalization_gap,-0.04426533333333332,0.0,-0.04426533333333332,-0.04426533333333332,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,morphology_shift_detection,0.10926899149082792,0.007408349103281225,0.10186064238754669,0.11667734059410914,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,failure_family_f1,0.1773507560561132,0.10039770762725742,0.07695304842885578,0.2777484636833706,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,task_success,0.02222222222222222,0.12057853474743392,-0.09835631252521171,0.14280075696965613,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,dominant_failure_rate,-0.045138888888888895,0.10066191471151441,-0.14580080360040332,0.05552302582262551,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,safety_violation_rate,-0.03958333333333334,0.07334860952000738,-0.11293194285334071,0.03376527618667404,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,intervention_cost,-0.010604830991666668,0.009085263705156936,-0.019690094696823604,-0.001519567286509732,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,unnecessary_intervention_rate,-0.0003472222222222222,0.0015879629629629627,-0.0019351851851851848,0.0012407407407407406,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,planning_regret_to_oracle,-0.030672266867178746,0.03360390160708634,-0.06427616847426508,0.0029316347399075925,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,robust_utility,0.13015413561501651,0.2562677436216854,-0.1261136080066689,0.3864218792367019,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,dominant_failure_accuracy,0.054861111111111104,0.1310442076634443,-0.07618309655233318,0.1859053187745554,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,top2_failure_recall,0.02777777777777778,0.07523140740737093,-0.04745362962959315,0.1030091851851487,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,calibration_error,-0.018240483365173178,0.1040016716845075,-0.12224215504968067,0.08576118831933432,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,early_warning_lead_time,0.06964772222222229,0.014400632745014713,0.05524708947720758,0.084048354967237,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,cross_morphology_generalization_gap,-0.014417333333333351,0.0,-0.014417333333333351,-0.014417333333333351,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,morphology_shift_detection,0.0341836158345925,0.00741082306574541,0.02677279276884709,0.04159443890033791,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,failure_family_f1,0.0782390950833411,0.1259066029563506,-0.04766750787300948,0.20414569803969168,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,task_success,0.06909722222222224,0.09492306657176025,-0.02582584434953801,0.1640202887939825,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,dominant_failure_rate,-0.007986111111111114,0.07625091088191903,-0.08423702199303014,0.06826479977080792,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,safety_violation_rate,-0.005555555555555555,0.07444889313223226,-0.0800044486877878,0.0688933375766767,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,intervention_cost,-0.0015739601500000004,0.00742147392358653,-0.00899543407358653,0.005847513773586529,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,unnecessary_intervention_rate,-0.0003472222222222222,0.00214011609014247,-0.0024873383123646922,0.0017928938679202477,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,planning_regret_to_oracle,-0.025400001800864606,0.019093475141861372,-0.04449347694272598,-0.006306526659003234,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,robust_utility,0.10524827301520882,0.15679815959815524,-0.051549886582946416,0.2620464326133641,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_accuracy,0.08819444444444445,0.12080452189503531,-0.03261007745059086,0.20899896633947976,6,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,top2_failure_recall,0.12013888888888889,0.12906734067669978,-0.00892845178781089,0.2492062295655887,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,calibration_error,-0.02245523020565183,0.07730301892527132,-0.09975824913092315,0.05484778871961949,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,early_warning_lead_time,0.19879261111111118,0.020225587991507074,0.1785670231196041,0.21901819910261827,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,cross_morphology_generalization_gap,-0.04197866666666669,0.0,-0.04197866666666669,-0.04197866666666669,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,morphology_shift_detection,0.007504665941128852,0.00902724237574646,-0.0015225764346176078,0.016531908316875312,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,failure_family_f1,0.10755261071233292,0.10767985415920728,-0.00012724344687435607,0.21523246487154019,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,task_success,-0.012847222222222215,0.13039562053259662,-0.14324284275481883,0.1175483983103744,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_rate,-0.012152777777777778,0.09158327026157037,-0.10373604803934815,0.0794304924837926,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,safety_violation_rate,0.030208333333333334,0.0394102456184312,-0.009201912285097865,0.06961857895176453,4,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,intervention_cost,-0.010478922187500002,0.008017786643533538,-0.01849670883103354,-0.0024611355439664636,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,unnecessary_intervention_rate,-0.0010416666666666667,0.00249537037037037,-0.0035370370370370365,0.0014537037037037034,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,planning_regret_to_oracle,0.0017138625343702724,0.0334470726494209,-0.03173321011505063,0.035160935183791174,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,robust_utility,-0.035445084937138896,0.24267733814199413,-0.27812242307913304,0.20723225320485522,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_accuracy,0.07256944444444444,0.07545987397108816,-0.0028904295266437285,0.1480293184155326,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,top2_failure_recall,0.005902777777777779,0.10664474209236244,-0.10074196431458465,0.11254751987014022,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,calibration_error,0.04968293681603045,0.06507709779626536,-0.015394160980234911,0.11476003461229581,8,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,early_warning_lead_time,0.06135747222222223,0.013729279671081795,0.04762819255114044,0.07508675189330402,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,cross_morphology_generalization_gap,-0.009945333333333334,0.0,-0.009945333333333334,-0.009945333333333334,0,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,morphology_shift_detection,0.049461548685883275,0.008751503481636745,0.04071004520424653,0.05821305216752002,10,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,failure_family_f1,0.08026588509227399,0.10660327592749334,-0.026337390835219354,0.18686916101976733,7,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,task_success,-0.026736111111111092,0.09297633224749273,-0.11971244335860382,0.06624022113638164,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_rate,-0.020486111111111115,0.0677634239316638,-0.08824953504277491,0.04727731282055269,3,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,safety_violation_rate,0.007986111111111112,0.06513493055045097,-0.05714881943933986,0.07312104166156208,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,intervention_cost,-0.009793713950000001,0.005383974897166209,-0.01517768884716621,-0.004409739052833792,1,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,unnecessary_intervention_rate,-0.0006944444444444444,0.001361111111111111,-0.0020555555555555553,0.0006666666666666665,1,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,planning_regret_to_oracle,-0.013367523899085573,0.012791214781074029,-0.026158738680159603,-0.0005763091180115438,2,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,robust_utility,-0.0019788972526694785,0.1213110519552922,-0.12328994920796167,0.11933215470262272,5,10,sensor_dropout_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_accuracy,0.5809027777777778,0.07473761558937314,0.5061651621884047,0.6556403933671509,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,top2_failure_recall,0.5024305555555556,0.11670882918693505,0.38572172636862057,0.6191393847424906,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,calibration_error,0.1100185990586903,0.082681872802261,0.0273367262564293,0.1927004718609513,8,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,early_warning_lead_time,0.46170969444444454,0.014102827175985329,0.4476068672684592,0.47581252162042986,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,cross_morphology_generalization_gap,-0.1287086666666667,0.0,-0.1287086666666667,-0.1287086666666667,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,morphology_shift_detection,0.30498562916917865,0.007699642464396172,0.29728598670478246,0.31268527163357485,10,10,terrain_or_fluid_shift
