split,morphology,task,method,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,morphology_shift_detection,failure_family_f1,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle,robust_utility
terrain_or_fluid_shift,aerial_manipulator,gap_or_step_crossing,retrieval_failure_memory,0.6125,0.7625,0.2164992395754232,0.702805,0.1454,0.3252765325519,0.4888888888888889,0.6625,0.125,0.15,0.029227171800000003,0.0,0.1603540618503474,0.26475674189135306
terrain_or_fluid_shift,aerial_manipulator,gap_or_step_crossing,risk_aware_intervention_policy,0.6625,0.725,0.24847949269147707,0.6083850000000001,0.14233,0.4249715247682657,0.5732804232804233,0.7125,0.1,0.05,0.028477507500000002,0.0,0.12687456705385358,0.4782990479110625
terrain_or_fluid_shift,aerial_manipulator,payload_transport,bayesian_morphology_belief,0.6125,0.7875,0.11470908284207926,0.680517,0.116604,0.4730312854965842,0.36261352536352537,0.7125,0.1125,0.0875,0.016188228,0.0,0.1462612232752187,0.40345744110734694
terrain_or_fluid_shift,aerial_manipulator,payload_transport,conformal_risk_shield,0.35,0.5125,0.18534481713262324,0.5269400000000001,0.18638,0.35112170032974666,0.21284848484848484,0.625,0.25,0.0125,0.030100560000000002,0.0,0.183871577971968,0.27235604527561275
terrain_or_fluid_shift,aerial_manipulator,payload_transport,constraint_aware_mpc,0.4125,0.5875,0.18245858766992562,0.6067250000000002,0.16254000000000002,0.2596589240140537,0.29415079365079366,0.75,0.15,0.0375,0.01789515,0.0,0.13862372126839587,0.48784139100466367
terrain_or_fluid_shift,aerial_manipulator,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.725,0.8375,0.18142455073569808,0.8046420000000001,0.10271400000000001,0.43221752404272795,0.5474395049395049,0.7125,0.1,0.0875,0.016784733,0.0,0.1275318871934638,0.4356896123799411
terrain_or_fluid_shift,aerial_manipulator,payload_transport,domain_randomized_policy_selector,0.4875,0.65,0.22740157184024096,0.596843,0.158896,0.2865525377282633,0.3455515873015873,0.6875,0.125,0.15,0.01110417,0.0,0.1667251030646358,0.28808138122591903
terrain_or_fluid_shift,aerial_manipulator,payload_transport,failure_predictive_morphology_v4,0.6375,0.8125,0.13981534627613046,0.7390550000000001,0.11384,0.38391997535684463,0.4045580808080808,0.7375,0.1125,0.0875,0.025805724,0.0,0.1390037381659497,0.4338770895995558
terrain_or_fluid_shift,aerial_manipulator,payload_transport,generic_failure_classifier,0.1625,0.3375,0.07982377160154054,0.335665,0.24358000000000002,0.11820772820688258,0.0949546485260771,0.5625,0.3625,0.2125,0.006901104,0.0,0.28430856633261975,-0.15731473438298235
terrain_or_fluid_shift,aerial_manipulator,payload_transport,meta_adaptive_mpc,0.5625,0.725,0.20953267741954096,0.557337,0.114764,0.36970642401405374,0.4372460317460317,0.775,0.1125,0.0375,0.01899639,0.0,0.10820768734507008,0.5633224147346317
terrain_or_fluid_shift,aerial_manipulator,payload_transport,morphology_failure_transformer_prior,0.6625,0.8,0.21470909747795935,0.7327530000000001,0.116936,0.39880990820813544,0.4828564213564214,0.6375,0.1,0.1,0.017179344,0.0,0.1516226999288784,0.3234250437802434
terrain_or_fluid_shift,aerial_manipulator,payload_transport,online_system_identification,0.575,0.75,0.1464194288340373,0.5237260000000001,0.102252,0.4088212110505005,0.44406854256854256,0.775,0.1,0.05,0.022804844999999997,0.0,0.10479598456738819,0.5488806305528282
terrain_or_fluid_shift,aerial_manipulator,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.063166,0.5764542674158672,1.0,0.9625,0.0,0.025,0.007928927999999998,0.0,0.003466821778729498,0.9252552071548894
terrain_or_fluid_shift,aerial_manipulator,payload_transport,per_morphology_calibrated_predictor,0.45,0.625,0.18020895334552312,0.553516,0.163692,0.27197360341279764,0.31083333333333335,0.6875,0.1375,0.1,0.007020404999999999,0.0,0.2014537080485107,0.31320267203645996
terrain_or_fluid_shift,aerial_manipulator,payload_transport,retrieval_failure_memory,0.6125,0.7625,0.21593524459622834,0.702805,0.1454,0.3252765325519,0.4687777777777778,0.675,0.1125,0.15,0.027549353999999998,0.0,0.15202969644068606,0.2936351473402028
terrain_or_fluid_shift,aerial_manipulator,payload_transport,risk_aware_intervention_policy,0.6625,0.725,0.24792888181808406,0.6083850000000001,0.14233,0.4249715247682657,0.5234770784770785,0.7125,0.1,0.0625,0.026842725,0.0,0.12322308704759917,0.4658320934313475
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,bayesian_morphology_belief,0.6125,0.7875,0.1146957078129034,0.680517,0.116604,0.4730312854965842,0.4238095238095238,0.7,0.1125,0.125,0.0227165526,0.0,0.15940356444981257,0.3319450562151312
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,conformal_risk_shield,0.35,0.5125,0.18535467333178707,0.5269400000000001,0.18638,0.35112170032974666,0.28363492063492063,0.6125,0.25,0.0125,0.038263922400000004,0.0,0.19499469445888185,0.24847914499591048
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,constraint_aware_mpc,0.4125,0.5875,0.18238487875084175,0.6067250000000002,0.16254000000000002,0.2596589240140537,0.2940833333333333,0.725,0.1625,0.0375,0.022059024,0.0,0.15236461651381875,0.44148114412011563
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,cost_calibrated_failure_predictive_morphology_v5,0.725,0.8375,0.18138481437352802,0.8046420000000001,0.10271400000000001,0.43221752404272795,0.6294101731601731,0.675,0.1,0.0875,0.0206485191,0.0,0.13764075388353184,0.38952450050890114
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,domain_randomized_policy_selector,0.4875,0.65,0.2272360117779005,0.596843,0.158896,0.2865525377282633,0.3501626984126984,0.65,0.1375,0.15,0.015165579,0.0,0.1824277319185897,0.22803337534109766
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,failure_predictive_morphology_v4,0.6375,0.8125,0.13970666474370294,0.7390550000000001,0.11384,0.38391997535684463,0.4215241702741703,0.7125,0.1375,0.1,0.032240112,0.0,0.15673861098561392,0.3580650386621515
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,generic_failure_classifier,0.1625,0.3375,0.07940987927446447,0.335665,0.24358000000000002,0.11820772820688258,0.0827063492063492,0.5375,0.3875,0.2125,0.008972083799999999,0.0,0.3010719789340936,-0.21418133906874182
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,meta_adaptive_mpc,0.5625,0.725,0.2096915488732757,0.557337,0.114764,0.36970642401405374,0.4241468253968254,0.75,0.125,0.05,0.023416502399999997,0.0,0.12271656388896164,0.5006875420686115
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,morphology_failure_transformer_prior,0.6625,0.8,0.21500634738786487,0.7327530000000001,0.116936,0.39880990820813544,0.4730050505050505,0.6,0.125,0.125,0.022907447999999997,0.0,0.17181346755083227,0.22304066407097736
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,online_system_identification,0.5625,0.7375,0.14682976975998574,0.5216010000000001,0.102252,0.4088212110505005,0.3748611111111111,0.775,0.1,0.075,0.028613099399999998,0.0,0.1167781166714693,0.5066294235999715
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.063166,0.5764542674158672,1.0,0.9625,0.0,0.0375,0.00954477,0.0,0.00480473555401905,0.9079665386121866
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,per_morphology_calibrated_predictor,0.45,0.625,0.18046878662066415,0.553516,0.163692,0.27197360341279764,0.29557740672026384,0.6375,0.175,0.1125,0.0097356654,0.0,0.22321455340662458,0.20700360324112616
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,retrieval_failure_memory,0.6,0.75,0.20358217197917022,0.7006800000000001,0.1454,0.3252765325519,0.39016594516594516,0.6625,0.125,0.15,0.0326749293,0.0,0.16520588149589108,0.2598145738196486
terrain_or_fluid_shift,aerial_manipulator,precision_contact_manipulation,risk_aware_intervention_policy,0.6625,0.725,0.2482601031462645,0.6083850000000001,0.14233,0.4249715247682657,0.5042669552669552,0.6875,0.1125,0.0625,0.0326112975,0.0,0.13747291147618212,0.4183642093110736
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,bayesian_morphology_belief,0.6125,0.7875,0.11468639782669934,0.680517,0.116604,0.4730312854965842,0.5083055555555556,0.7125,0.1125,0.0875,0.017393216399999998,0.0,0.14217286260993295,0.405777048793047
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,conformal_risk_shield,0.35,0.5125,0.1855059811201997,0.5269400000000001,0.18638,0.35112170032974666,0.253578231292517,0.6375,0.225,0.0125,0.0347667126,0.0,0.17423446641247595,0.3095036687380339
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,constraint_aware_mpc,0.4125,0.5875,0.18242463723348773,0.6067250000000002,0.16254000000000002,0.2596589240140537,0.30787301587301585,0.7625,0.15,0.0375,0.0198681015,0.0,0.13231914891296315,0.5037658423445
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,cost_calibrated_failure_predictive_morphology_v5,0.7375,0.85,0.18034799256580186,0.806767,0.10271400000000001,0.43221752404272795,0.59844708994709,0.725,0.0875,0.0875,0.018615868799999997,0.0,0.11981395746040525,0.46272462279578036
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,domain_randomized_policy_selector,0.4875,0.65,0.2274153108284315,0.596843,0.158896,0.2865525377282633,0.39964285714285713,0.6875,0.125,0.1375,0.011930720999999998,0.0,0.16060324816610377,0.30750508438338925
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,failure_predictive_morphology_v4,0.6375,0.8125,0.1399949960335477,0.7390550000000001,0.11384,0.38391997535684463,0.48383333333333334,0.7375,0.1125,0.075,0.027726601199999996,0.0,0.13327393045394242,0.4526329647232784
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,generic_failure_classifier,0.1625,0.3375,0.07939250370540396,0.335665,0.24358000000000002,0.11820772820688258,0.10837301587301587,0.575,0.35,0.2125,0.007414795199999999,0.0,0.2770071486849677,-0.13017089560402495
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,meta_adaptive_mpc,0.5625,0.725,0.20955380121073716,0.557337,0.114764,0.36970642401405374,0.4061818181818182,0.775,0.125,0.0375,0.021090753899999995,0.0,0.10524999215580401,0.5543509796295434
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,morphology_failure_transformer_prior,0.675,0.8125,0.20515673722061767,0.7348780000000001,0.116936,0.39880990820813544,0.5571587301587302,0.6375,0.1,0.0875,0.019168034399999995,0.0,0.14460604566803986,0.3429693250302832
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,online_system_identification,0.5625,0.7375,0.14666253906485474,0.5216010000000001,0.102252,0.4088212110505005,0.42223015873015873,0.7875,0.0875,0.0625,0.024502348499999993,0.0,0.09934526784472263,0.5588072556836942
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.063166,0.5764542674158672,1.0,0.9875,0.0,0.0,0.008164162799999998,0.0,0.00016931318324781792,0.9837076075117266
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,per_morphology_calibrated_predictor,0.45,0.625,0.1805961048034366,0.553516,0.163692,0.27197360341279764,0.3478253968253968,0.675,0.15,0.1,0.008548706699999999,0.0,0.19917832755205866,0.2973538565486892
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,retrieval_failure_memory,0.6,0.75,0.20378495214110406,0.7006800000000001,0.1454,0.3252765325519,0.44615873015873014,0.6875,0.1125,0.1375,0.029600020199999997,0.0,0.14530558409997948,0.3254604191504588
terrain_or_fluid_shift,aerial_manipulator,tight_turn_navigation,risk_aware_intervention_policy,0.6625,0.725,0.24871780253460396,0.6083850000000001,0.14233,0.4249715247682657,0.5009603174603174,0.7375,0.1,0.05,0.028840792499999993,0.0,0.11562865038655422,0.5108039014888166
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,bayesian_morphology_belief,0.65,0.8125,0.13831664469646057,0.72522,0.0935,0.44723278549658413,0.27305971805971807,0.7,0.1,0.1,0.0222588135,0.0,0.15396387424327088,0.3772088219547104
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,conformal_risk_shield,0.4125,0.55,0.17805438597354914,0.5849250000000001,0.14989999999999998,0.33193820032974664,0.147005772005772,0.625,0.2375,0.0125,0.036421677599999994,0.0,0.19120564961826017,0.27448493009013153
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,constraint_aware_mpc,0.425,0.6125,0.1654144111812311,0.6546500000000001,0.13214,0.24510592401405368,0.1761024531024531,0.7,0.1875,0.0375,0.020996975999999997,0.0,0.15980023299511703,0.39192688141491777
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.19505670137798364,0.8483450000000001,0.07961000000000001,0.40840352404272784,0.3965689865689866,0.675,0.0625,0.0875,0.019654380899999994,0.0,0.13402788097608445,0.42279199193688616
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,domain_randomized_policy_selector,0.5,0.6625,0.2311863246813177,0.64468,0.12728,0.2706765377282632,0.2068875568875569,0.65,0.125,0.15,0.013880212499999997,0.0,0.18352147695348797,0.2379124016842695
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,failure_predictive_morphology_v4,0.675,0.85,0.16039589998331316,0.7879500000000002,0.08648,0.3630827253568446,0.30602064602064605,0.7,0.1125,0.0875,0.030687887999999993,0.0,0.15222468076350348,0.3852296971350994
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,generic_failure_classifier,0.175,0.3375,0.08728157020982037,0.39755,0.19190000000000002,0.11159272820688257,0.07388888888888888,0.5375,0.375,0.225,0.009014567099999999,0.0,0.2998612963741119,-0.21952981329935572
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,meta_adaptive_mpc,0.5625,0.725,0.20304238317944598,0.587545,0.10382,0.3491999240140537,0.24940170940170941,0.75,0.125,0.0375,0.02228909759999999,0.0,0.12472742542574042,0.5156110883683854
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,morphology_failure_transformer_prior,0.7,0.825,0.21802818762924003,0.7792800000000001,0.0914,0.3769804082081354,0.35743772893772896,0.6125,0.1125,0.1,0.021804551999999998,0.0,0.16769629014093057,0.2752271196331402
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,online_system_identification,0.5875,0.7625,0.15007955421752847,0.554235,0.09374,0.38633021105050047,0.26294838494838496,0.7625,0.1,0.0625,0.02795222429999999,0.0,0.11715399807031555,0.5097887004157792
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.058910000000000004,0.5450330174158672,1.0,0.95,0.0,0.025,0.009085229999999998,0.0,0.0041257741800948666,0.9117736045739336
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,per_morphology_calibrated_predictor,0.4875,0.6625,0.18823540219927262,0.615635,0.1187,0.2567591034127977,0.250988344988345,0.6375,0.1625,0.1,0.009266934599999997,0.0,0.22030500940760284,0.2349018209391384
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,retrieval_failure_memory,0.6375,0.775,0.2291871477147017,0.7485750000000001,0.11803999999999999,0.30741603255190003,0.2582905982905983,0.65,0.125,0.15,0.031101770699999996,0.0,0.16698561380926183,0.24705087387578514
terrain_or_fluid_shift,arm_gripper,cluttered_tool_use,risk_aware_intervention_policy,0.6875,0.75,0.2623553747772841,0.6528750000000001,0.11801,0.4018190247682657,0.3752297702297702,0.6875,0.1,0.0625,0.031041202499999993,0.0,0.1374451064155532,0.4294254740598462
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,bayesian_morphology_belief,0.65,0.8125,0.14082306001179093,0.72522,0.0935,0.44723278549658413,0.5059285714285714,0.7125,0.1,0.0625,0.015835251599999996,0.0,0.13665582215405242,0.45159006127216333
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,conformal_risk_shield,0.4125,0.55,0.15481949107992804,0.5849250000000001,0.14989999999999998,0.33193820032974664,0.27142857142857146,0.65,0.2125,0.0125,0.029444231999999994,0.0,0.169243175716297,0.3379119274674256
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,constraint_aware_mpc,0.425,0.6125,0.16692088940538105,0.6546500000000001,0.13214,0.24510592401405368,0.2771904761904762,0.725,0.1625,0.0375,0.018088453499999997,0.0,0.13778015864620727,0.453218867485595
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.19846480607649167,0.8483450000000001,0.07961000000000001,0.40840352404272784,0.6347590187590187,0.7375,0.0625,0.075,0.016418750099999997,0.0,0.11564395020330005,0.514800923219967
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,domain_randomized_policy_selector,0.5,0.6625,0.23377397708929024,0.64468,0.12728,0.2706765377282632,0.37590079365079365,0.675,0.125,0.1125,0.010862048999999999,0.0,0.1597042535097648,0.32748211446785347
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,failure_predictive_morphology_v4,0.65,0.825,0.1459382812685421,0.7837000000000002,0.08648,0.3630827253568446,0.5100685425685425,0.7375,0.1125,0.0625,0.025243042799999997,0.0,0.13151160087695607,0.4707055123932344
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,generic_failure_classifier,0.1625,0.3375,0.0829659904092154,0.396425,0.19190000000000002,0.11159272820688257,0.0969047619047619,0.575,0.35,0.2,0.006328714499999999,0.0,0.2735268402513487,-0.11189521479640079
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,meta_adaptive_mpc,0.5625,0.725,0.20496548534419337,0.587545,0.10382,0.3491999240140537,0.3967142857142857,0.7875,0.1125,0.0375,0.019201589099999996,0.0,0.10498141298012058,0.5778892169226636
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,morphology_failure_transformer_prior,0.7,0.825,0.2217474724432017,0.7792800000000001,0.0914,0.3769804082081354,0.5684007936507937,0.6375,0.1,0.075,0.016158419999999996,0.0,0.14619988798826333,0.3589075357653366
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,online_system_identification,0.575,0.75,0.14062928017192172,0.5521100000000001,0.09374,0.38633021105050047,0.42326984126984124,0.775,0.1,0.025,0.022944956399999994,0.0,0.09899041019929619,0.5841314824804927
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.058910000000000004,0.5450330174158672,1.0,0.9625,0.0,0.0125,0.007432873199999998,0.0,0.002356998337456303,0.9418803082237805
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,per_morphology_calibrated_predictor,0.475,0.65,0.1775941044727898,0.6135100000000001,0.1187,0.2567591034127977,0.3210966810966811,0.675,0.15,0.05,0.007325150399999998,0.0,0.1917906465337997,0.3597741889407671
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,retrieval_failure_memory,0.6125,0.7625,0.20758763668746663,0.7453250000000001,0.11803999999999999,0.30741603255190003,0.5029404761904762,0.675,0.1125,0.1125,0.026239478699999996,0.0,0.14433588689455595,0.34658728002245653
terrain_or_fluid_shift,arm_gripper,disturbance_recovery,risk_aware_intervention_policy,0.6875,0.75,0.2656465647253632,0.6528750000000001,0.11801,0.4018190247682657,0.5396085858585858,0.725,0.1,0.025,0.026257432499999993,0.0,0.11411270368579043,0.527048111483832
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,bayesian_morphology_belief,0.65,0.8125,0.13963178600236245,0.72522,0.0935,0.44723278549658413,0.38764102564102565,0.7125,0.1,0.1,0.017670554999999998,0.0,0.14405031851420494,0.39871302729005653
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,conformal_risk_shield,0.425,0.55,0.166073983043569,0.5860500000000001,0.14989999999999998,0.33193820032974664,0.23008597883597884,0.6375,0.225,0.0125,0.03296633699999999,0.0,0.17504072503095425,0.30979875852089034
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,constraint_aware_mpc,0.425,0.6,0.18478037142803064,0.6536500000000001,0.13214,0.24510592401405368,0.2349494671994672,0.7375,0.15,0.0375,0.0188392425,0.0,0.13934749613922381,0.4742928779397149
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.1968753489543997,0.8483450000000001,0.07961000000000001,0.40840352404272784,0.480789442039442,0.725,0.0625,0.0875,0.018203476499999996,0.0,0.11937734591495684,0.48328080794402767
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,domain_randomized_policy_selector,0.5,0.6625,0.23279502434221896,0.64468,0.12728,0.2706765377282632,0.2888684371184371,0.675,0.125,0.1125,0.011827117499999998,0.0,0.16302036853882204,0.3246855048714172
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,failure_predictive_morphology_v4,0.6625,0.8375,0.1573664679386005,0.7858250000000002,0.08648,0.3630827253568446,0.43954822954822953,0.725,0.1,0.075,0.027001355999999997,0.0,0.13589959444419233,0.4487190229842699
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,generic_failure_classifier,0.1625,0.3375,0.08322861035284512,0.396425,0.19190000000000002,0.11159272820688257,0.08928571428571429,0.575,0.35,0.1875,0.007030823999999998,0.0,0.27515356223080595,-0.09720375657159043
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,meta_adaptive_mpc,0.5625,0.725,0.20466416721686287,0.587545,0.10382,0.3491999240140537,0.3255724830724831,0.7625,0.1125,0.0375,0.019998580499999995,0.0,0.11026308194809574,0.5488432568923446
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,morphology_failure_transformer_prior,0.7,0.825,0.22026013610130557,0.7792800000000001,0.0914,0.3769804082081354,0.4631904761904762,0.625,0.1125,0.1,0.018848591999999997,0.0,0.15365937393084136,0.30369407410568544
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,online_system_identification,0.575,0.75,0.13955387060200178,0.5521100000000001,0.09374,0.38633021105050047,0.3361481573981574,0.775,0.1,0.025,0.025224950999999995,0.0,0.10061118217078949,0.5819709445304474
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.058910000000000004,0.5450330174158672,1.0,0.9625,0.0,0.025,0.008077967999999998,0.0,0.0033685545418383734,0.9252569262207131
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,per_morphology_calibrated_predictor,0.475,0.65,0.17664810983068635,0.6135100000000001,0.1187,0.2567591034127977,0.25262337662337664,0.675,0.1625,0.1125,0.008106016499999999,0.0,0.20578522150429693,0.26730276272058895
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,retrieval_failure_memory,0.625,0.775,0.21872778631773301,0.7474500000000002,0.11803999999999999,0.30741603255190003,0.38757862507862506,0.675,0.1125,0.1375,0.028067198999999994,0.0,0.14985475127740341,0.31069462607274334
terrain_or_fluid_shift,arm_gripper,gap_or_step_crossing,risk_aware_intervention_policy,0.6875,0.75,0.2643006471062825,0.6528750000000001,0.11801,0.4018190247682657,0.4652613127613128,0.725,0.1,0.05,0.027347287499999998,0.0,0.1208823124336257,0.49531042717719015
terrain_or_fluid_shift,arm_gripper,payload_transport,bayesian_morphology_belief,0.65,0.8125,0.1407921992979572,0.72522,0.0935,0.44723278549658413,0.5119365079365079,0.725,0.1,0.0375,0.014952810599999996,0.0,0.12261738840253408,0.5055640633482261
terrain_or_fluid_shift,arm_gripper,payload_transport,conformal_risk_shield,0.4,0.55,0.16692175168551654,0.5838000000000001,0.14989999999999998,0.33193820032974664,0.2897619047619048,0.675,0.2,0.0125,0.028112338799999994,0.0,0.15610733703838914,0.38254920864223896
terrain_or_fluid_shift,arm_gripper,payload_transport,constraint_aware_mpc,0.425,0.6125,0.1670002280209929,0.6546500000000001,0.13214,0.24510592401405368,0.2650873015873016,0.775,0.1375,0.025,0.015998891999999994,0.0125,0.12136809804626955,0.5486658922771713
terrain_or_fluid_shift,arm_gripper,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.1982675083239946,0.8483450000000001,0.07961000000000001,0.40840352404272784,0.5908044217687075,0.75,0.0625,0.0875,0.015559361999999995,0.0125,0.11021167662584337,0.5132569671616877
terrain_or_fluid_shift,arm_gripper,payload_transport,domain_randomized_policy_selector,0.5,0.6625,0.23361734072090679,0.64468,0.12728,0.2706765377282632,0.37527777777777777,0.7,0.125,0.0875,0.010636625999999998,0.0,0.14365547717473698,0.39476875646353304
terrain_or_fluid_shift,arm_gripper,payload_transport,failure_predictive_morphology_v4,0.65,0.825,0.1458792167065881,0.7837000000000002,0.08648,0.3630827253568446,0.4888611111111111,0.75,0.1125,0.05,0.024051081599999993,0.0,0.11897492536221624,0.5080917572391804
terrain_or_fluid_shift,arm_gripper,payload_transport,generic_failure_classifier,0.1625,0.3375,0.08293554215779206,0.396425,0.19190000000000002,0.11159272820688257,0.09896825396825397,0.6125,0.325,0.2,0.005784214799999998,0.0,0.2561546402398409,-0.042713026774796686
terrain_or_fluid_shift,arm_gripper,payload_transport,meta_adaptive_mpc,0.5625,0.725,0.20504225375356486,0.587545,0.10382,0.3491999240140537,0.4171190476190476,0.8,0.1,0.0375,0.016983439199999992,0.0125,0.09642589683378319,0.6047690990627037
terrain_or_fluid_shift,arm_gripper,payload_transport,morphology_failure_transformer_prior,0.7,0.825,0.22150871398711255,0.7792800000000001,0.0914,0.3769804082081354,0.585234126984127,0.6375,0.1,0.075,0.015823079999999996,0.0,0.13576205817786,0.3662343519885673
terrain_or_fluid_shift,arm_gripper,payload_transport,online_system_identification,0.575,0.75,0.14040077338954365,0.5521100000000001,0.09374,0.38633021105050047,0.42034126984126985,0.775,0.1,0.0,0.02059637579999999,0.0125,0.089730122842768,0.6204205449000624
terrain_or_fluid_shift,arm_gripper,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.058910000000000004,0.5450330174158672,1.0,1.0,0.0,0.0,0.006962155199999998,0.0,0.0,0.99686703016
terrain_or_fluid_shift,arm_gripper,payload_transport,per_morphology_calibrated_predictor,0.475,0.65,0.17744815529244867,0.6135100000000001,0.1187,0.2567591034127977,0.34853968253968254,0.7,0.1375,0.05,0.006276488399999999,0.0125,0.17858420823717186,0.40192385512545425
terrain_or_fluid_shift,arm_gripper,payload_transport,retrieval_failure_memory,0.6125,0.7625,0.20736934324189943,0.7453250000000001,0.11803999999999999,0.30741603255190003,0.507,0.7125,0.1125,0.0875,0.02569492379999999,0.0,0.1280132270541478,0.42175804164701713
terrain_or_fluid_shift,arm_gripper,payload_transport,risk_aware_intervention_policy,0.6875,0.75,0.2655323683605578,0.6528750000000001,0.11801,0.4018190247682657,0.5287460317460317,0.7625,0.1,0.025,0.025712504999999993,0.0,0.10166989785582564,0.5733258468035738
terrain_or_fluid_shift,arm_gripper,precision_contact_manipulation,bayesian_morphology_belief,0.65,0.8125,0.1386921416138415,0.72522,0.0935,0.44723278549658413,0.27375824175824176,0.675,0.125,0.075,0.021888883799999998,0.0,0.1522463408589173,0.36482756368875785
terrain_or_fluid_shift,arm_gripper,precision_contact_manipulation,conformal_risk_shield,0.4125,0.55,0.1535432872259055,0.5849250000000001,0.14989999999999998,0.33193820032974664,0.14694179894179893,0.6375,0.225,0.0125,0.03770774100000001,0.0,0.1825070072105466,0.3024701671388738
