stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
1.0,conformal_risk_shield,arm_gripper,payload_transport,2,0.625000,0.285714,0.232143,0.107143,0.233834
1.0,conformal_risk_shield,arm_gripper,payload_transport,3,0.642857,0.267857,0.285714,0.017857,0.242851
1.0,conformal_risk_shield,arm_gripper,payload_transport,4,0.553571,0.267857,0.339286,0.071429,0.267550
1.0,conformal_risk_shield,arm_gripper,payload_transport,5,0.500000,0.321429,0.339286,0.053571,0.265915
1.0,conformal_risk_shield,arm_gripper,payload_transport,6,0.607143,0.250000,0.303571,0.035714,0.242974
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,0,0.482143,0.375000,0.339286,0.107143,0.272471
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,1,0.553571,0.267857,0.321429,0.000000,0.255286
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,2,0.535714,0.375000,0.267857,0.035714,0.254777
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,3,0.589286,0.321429,0.321429,0.017857,0.255997
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,4,0.482143,0.357143,0.446429,0.053571,0.276705
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,5,0.553571,0.196429,0.321429,0.071429,0.258702
1.0,conformal_risk_shield,arm_gripper,gap_or_step_crossing,6,0.500000,0.196429,0.392857,0.107143,0.288466
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,0,0.553571,0.267857,0.392857,0.017857,0.268819
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,1,0.482143,0.303571,0.339286,0.053571,0.267381
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,2,0.500000,0.285714,0.339286,0.035714,0.278342
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,3,0.375000,0.267857,0.428571,0.125000,0.307532
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,4,0.589286,0.285714,0.285714,0.053571,0.258852
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,5,0.500000,0.214286,0.428571,0.035714,0.291394
1.0,conformal_risk_shield,arm_gripper,precision_contact_manipulation,6,0.571429,0.267857,0.250000,0.053571,0.255271
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,0,0.500000,0.285714,0.375000,0.035714,0.270865
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,1,0.535714,0.267857,0.375000,0.071429,0.272470
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,2,0.517857,0.285714,0.339286,0.017857,0.262141
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,3,0.553571,0.285714,0.339286,0.053571,0.264806
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,4,0.642857,0.321429,0.267857,0.017857,0.238177
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,5,0.589286,0.267857,0.321429,0.035714,0.256759
1.0,conformal_risk_shield,arm_gripper,disturbance_recovery,6,0.446429,0.232143,0.446429,0.089286,0.295062
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,0,0.535714,0.232143,0.339286,0.053571,0.260668
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,1,0.607143,0.232143,0.321429,0.053571,0.254221
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,2,0.589286,0.232143,0.321429,0.000000,0.252306
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,3,0.446429,0.357143,0.392857,0.071429,0.281649
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,4,0.464286,0.196429,0.446429,0.071429,0.290946
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,5,0.553571,0.285714,0.339286,0.035714,0.259422
1.0,conformal_risk_shield,aerial_manipulator,tight_turn_navigation,6,0.625000,0.250000,0.250000,0.017857,0.226791
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,0,0.464286,0.142857,0.464286,0.071429,0.305512
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,1,0.535714,0.214286,0.357143,0.107143,0.280358
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,2,0.446429,0.232143,0.464286,0.107143,0.314494
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,3,0.607143,0.196429,0.375000,0.071429,0.280989
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,4,0.392857,0.196429,0.500000,0.107143,0.324858
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,5,0.535714,0.214286,0.392857,0.125000,0.292305
1.0,conformal_risk_shield,aerial_manipulator,payload_transport,6,0.517857,0.285714,0.303571,0.125000,0.281015
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,0,0.785714,0.339286,0.178571,0.071429,0.228267
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,1,0.482143,0.160714,0.446429,0.089286,0.302261
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,2,0.446429,0.214286,0.446429,0.125000,0.303221
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,3,0.607143,0.267857,0.303571,0.089286,0.260520
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,4,0.642857,0.160714,0.357143,0.089286,0.287818
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,5,0.446429,0.178571,0.482143,0.107143,0.318864
1.0,conformal_risk_shield,aerial_manipulator,gap_or_step_crossing,6,0.446429,0.285714,0.357143,0.035714,0.281508
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,0,0.553571,0.428571,0.321429,0.035714,0.261647
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,1,0.553571,0.125000,0.410714,0.089286,0.295066
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,2,0.500000,0.267857,0.375000,0.053571,0.278881
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,3,0.589286,0.321429,0.303571,0.125000,0.277462
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,4,0.535714,0.267857,0.339286,0.053571,0.285942
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,5,0.500000,0.375000,0.321429,0.071429,0.283174
1.0,conformal_risk_shield,aerial_manipulator,precision_contact_manipulation,6,0.553571,0.250000,0.357143,0.107143,0.288589
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,0,0.464286,0.250000,0.357143,0.107143,0.303041
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,1,0.375000,0.339286,0.428571,0.107143,0.313897
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,2,0.517857,0.303571,0.357143,0.107143,0.292208
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,3,0.571429,0.250000,0.339286,0.125000,0.284517
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,4,0.535714,0.303571,0.339286,0.071429,0.276292
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,5,0.392857,0.232143,0.500000,0.107143,0.328247
1.0,conformal_risk_shield,aerial_manipulator,disturbance_recovery,6,0.482143,0.339286,0.410714,0.142857,0.305816
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,0,0.553571,0.303571,0.303571,0.053571,0.243576
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,1,0.589286,0.321429,0.267857,0.053571,0.239788
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,2,0.517857,0.178571,0.428571,0.089286,0.283368
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,3,0.607143,0.196429,0.339286,0.089286,0.256975
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,4,0.553571,0.267857,0.303571,0.035714,0.248326
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,5,0.625000,0.250000,0.267857,0.053571,0.245103
1.0,conformal_risk_shield,underwater_vehicle,tight_turn_navigation,6,0.571429,0.303571,0.285714,0.053571,0.249433
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,0,0.482143,0.214286,0.357143,0.053571,0.280227
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,1,0.517857,0.214286,0.446429,0.071429,0.291765
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,2,0.571429,0.357143,0.321429,0.035714,0.251793
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,3,0.660714,0.267857,0.250000,0.000000,0.233572
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,4,0.482143,0.321429,0.357143,0.089286,0.283072
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,5,0.642857,0.428571,0.250000,0.125000,0.252555
1.0,conformal_risk_shield,underwater_vehicle,payload_transport,6,0.660714,0.321429,0.267857,0.071429,0.243532
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,0,0.535714,0.250000,0.375000,0.035714,0.266604
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,1,0.607143,0.267857,0.321429,0.053571,0.255932
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,2,0.607143,0.232143,0.339286,0.017857,0.267860
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,3,0.410714,0.285714,0.446429,0.035714,0.289684
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,4,0.500000,0.375000,0.339286,0.107143,0.277833
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,5,0.446429,0.250000,0.410714,0.053571,0.285284
1.0,conformal_risk_shield,underwater_vehicle,gap_or_step_crossing,6,0.553571,0.214286,0.375000,0.053571,0.272135
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,0,0.535714,0.285714,0.339286,0.089286,0.277104
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,1,0.482143,0.285714,0.392857,0.053571,0.291531
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,2,0.464286,0.285714,0.410714,0.107143,0.287308
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,3,0.464286,0.339286,0.303571,0.035714,0.267492
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,4,0.464286,0.232143,0.392857,0.053571,0.279506
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,5,0.464286,0.285714,0.357143,0.053571,0.290737
1.0,conformal_risk_shield,underwater_vehicle,precision_contact_manipulation,6,0.482143,0.303571,0.392857,0.089286,0.290979
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,0,0.589286,0.178571,0.375000,0.125000,0.291443
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,1,0.553571,0.339286,0.321429,0.053571,0.271590
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,2,0.589286,0.303571,0.321429,0.089286,0.282053
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,3,0.553571,0.392857,0.232143,0.071429,0.257332
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,4,0.482143,0.232143,0.410714,0.107143,0.299197
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,5,0.446429,0.321429,0.357143,0.053571,0.284501
1.0,conformal_risk_shield,underwater_vehicle,disturbance_recovery,6,0.500000,0.214286,0.446429,0.017857,0.294678
1.0,online_system_identification,differential_drive,tight_turn_navigation,0,0.732143,0.535714,0.125000,0.089286,0.171626
1.0,online_system_identification,differential_drive,tight_turn_navigation,1,0.678571,0.500000,0.232143,0.107143,0.192851
1.0,online_system_identification,differential_drive,tight_turn_navigation,2,0.642857,0.500000,0.250000,0.035714,0.166761
1.0,online_system_identification,differential_drive,tight_turn_navigation,3,0.714286,0.535714,0.107143,0.017857,0.143395
1.0,online_system_identification,differential_drive,tight_turn_navigation,4,0.589286,0.517857,0.178571,0.071429,0.171250
1.0,online_system_identification,differential_drive,tight_turn_navigation,5,0.678571,0.535714,0.160714,0.035714,0.144691
1.0,online_system_identification,differential_drive,tight_turn_navigation,6,0.714286,0.571429,0.142857,0.035714,0.157734
1.0,online_system_identification,differential_drive,payload_transport,0,0.607143,0.589286,0.267857,0.089286,0.176127
1.0,online_system_identification,differential_drive,payload_transport,1,0.589286,0.625000,0.267857,0.053571,0.207867
1.0,online_system_identification,differential_drive,payload_transport,2,0.625000,0.553571,0.196429,0.017857,0.167956
1.0,online_system_identification,differential_drive,payload_transport,3,0.625000,0.535714,0.160714,0.035714,0.166866
1.0,online_system_identification,differential_drive,payload_transport,4,0.589286,0.571429,0.196429,0.089286,0.180877
1.0,online_system_identification,differential_drive,payload_transport,5,0.660714,0.607143,0.125000,0.089286,0.165581
1.0,online_system_identification,differential_drive,payload_transport,6,0.678571,0.535714,0.125000,0.107143,0.166938
1.0,online_system_identification,differential_drive,gap_or_step_crossing,0,0.571429,0.642857,0.214286,0.053571,0.199801
1.0,online_system_identification,differential_drive,gap_or_step_crossing,1,0.625000,0.446429,0.285714,0.053571,0.201768
1.0,online_system_identification,differential_drive,gap_or_step_crossing,2,0.589286,0.553571,0.196429,0.053571,0.198675
1.0,online_system_identification,differential_drive,gap_or_step_crossing,3,0.642857,0.482143,0.250000,0.142857,0.204225
1.0,online_system_identification,differential_drive,gap_or_step_crossing,4,0.625000,0.517857,0.178571,0.017857,0.161772
1.0,online_system_identification,differential_drive,gap_or_step_crossing,5,0.571429,0.607143,0.214286,0.071429,0.196965
1.0,online_system_identification,differential_drive,gap_or_step_crossing,6,0.642857,0.464286,0.196429,0.035714,0.185988
1.0,online_system_identification,differential_drive,precision_contact_manipulation,0,0.642857,0.642857,0.178571,0.107143,0.192042
1.0,online_system_identification,differential_drive,precision_contact_manipulation,1,0.714286,0.482143,0.214286,0.071429,0.166073
1.0,online_system_identification,differential_drive,precision_contact_manipulation,2,0.589286,0.464286,0.250000,0.053571,0.197525
1.0,online_system_identification,differential_drive,precision_contact_manipulation,3,0.714286,0.535714,0.125000,0.071429,0.163903
1.0,online_system_identification,differential_drive,precision_contact_manipulation,4,0.767857,0.482143,0.089286,0.053571,0.140019
1.0,online_system_identification,differential_drive,precision_contact_manipulation,5,0.589286,0.571429,0.196429,0.089286,0.180698
1.0,online_system_identification,differential_drive,precision_contact_manipulation,6,0.714286,0.500000,0.142857,0.017857,0.147336
1.0,online_system_identification,differential_drive,disturbance_recovery,0,0.696429,0.482143,0.160714,0.053571,0.173109
1.0,online_system_identification,differential_drive,disturbance_recovery,1,0.571429,0.589286,0.196429,0.053571,0.199679
1.0,online_system_identification,differential_drive,disturbance_recovery,2,0.589286,0.500000,0.160714,0.071429,0.185595
1.0,online_system_identification,differential_drive,disturbance_recovery,3,0.535714,0.446429,0.285714,0.089286,0.220564
1.0,online_system_identification,differential_drive,disturbance_recovery,4,0.571429,0.571429,0.214286,0.142857,0.220298
1.0,online_system_identification,differential_drive,disturbance_recovery,5,0.553571,0.767857,0.071429,0.000000,0.137943
1.0,online_system_identification,differential_drive,disturbance_recovery,6,0.714286,0.571429,0.107143,0.000000,0.164290
1.0,online_system_identification,quadruped,tight_turn_navigation,0,0.642857,0.589286,0.178571,0.089286,0.171817
1.0,online_system_identification,quadruped,tight_turn_navigation,1,0.678571,0.642857,0.089286,0.107143,0.152262
1.0,online_system_identification,quadruped,tight_turn_navigation,2,0.660714,0.607143,0.125000,0.071429,0.157815
1.0,online_system_identification,quadruped,tight_turn_navigation,3,0.714286,0.589286,0.160714,0.089286,0.170595
1.0,online_system_identification,quadruped,tight_turn_navigation,4,0.714286,0.517857,0.196429,0.071429,0.179354
1.0,online_system_identification,quadruped,tight_turn_navigation,5,0.553571,0.625000,0.250000,0.089286,0.189616
1.0,online_system_identification,quadruped,tight_turn_navigation,6,0.589286,0.446429,0.250000,0.160714,0.209141
1.0,online_system_identification,quadruped,payload_transport,0,0.625000,0.607143,0.125000,0.107143,0.176938
1.0,online_system_identification,quadruped,payload_transport,1,0.625000,0.607143,0.160714,0.107143,0.184963
1.0,online_system_identification,quadruped,payload_transport,2,0.589286,0.446429,0.250000,0.071429,0.197165
1.0,online_system_identification,quadruped,payload_transport,3,0.696429,0.464286,0.214286,0.142857,0.199935
1.0,online_system_identification,quadruped,payload_transport,4,0.803571,0.500000,0.071429,0.053571,0.133892
1.0,online_system_identification,quadruped,payload_transport,5,0.464286,0.500000,0.285714,0.214286,0.236222
1.0,online_system_identification,quadruped,payload_transport,6,0.607143,0.589286,0.160714,0.071429,0.164613
1.0,online_system_identification,quadruped,gap_or_step_crossing,0,0.660714,0.500000,0.142857,0.089286,0.191151
1.0,online_system_identification,quadruped,gap_or_step_crossing,1,0.696429,0.446429,0.214286,0.089286,0.191334
1.0,online_system_identification,quadruped,gap_or_step_crossing,2,0.589286,0.589286,0.196429,0.107143,0.195342
1.0,online_system_identification,quadruped,gap_or_step_crossing,3,0.553571,0.571429,0.250000,0.017857,0.196277
1.0,online_system_identification,quadruped,gap_or_step_crossing,4,0.678571,0.589286,0.125000,0.125000,0.171105
1.0,online_system_identification,quadruped,gap_or_step_crossing,5,0.625000,0.625000,0.160714,0.035714,0.172085
1.0,online_system_identification,quadruped,gap_or_step_crossing,6,0.535714,0.750000,0.160714,0.142857,0.210134
1.0,online_system_identification,quadruped,precision_contact_manipulation,0,0.607143,0.517857,0.232143,0.000000,0.193479
1.0,online_system_identification,quadruped,precision_contact_manipulation,1,0.714286,0.607143,0.125000,0.125000,0.168148
1.0,online_system_identification,quadruped,precision_contact_manipulation,2,0.553571,0.625000,0.178571,0.142857,0.201362
1.0,online_system_identification,quadruped,precision_contact_manipulation,3,0.714286,0.464286,0.178571,0.107143,0.180134
1.0,online_system_identification,quadruped,precision_contact_manipulation,4,0.482143,0.553571,0.267857,0.089286,0.203798
1.0,online_system_identification,quadruped,precision_contact_manipulation,5,0.428571,0.482143,0.357143,0.089286,0.249748
1.0,online_system_identification,quadruped,precision_contact_manipulation,6,0.589286,0.571429,0.160714,0.071429,0.192728
1.0,online_system_identification,quadruped,disturbance_recovery,0,0.571429,0.660714,0.178571,0.071429,0.201808
1.0,online_system_identification,quadruped,disturbance_recovery,1,0.571429,0.500000,0.196429,0.053571,0.195362
1.0,online_system_identification,quadruped,disturbance_recovery,2,0.535714,0.535714,0.267857,0.107143,0.206242
1.0,online_system_identification,quadruped,disturbance_recovery,3,0.660714,0.589286,0.178571,0.071429,0.191831
1.0,online_system_identification,quadruped,disturbance_recovery,4,0.553571,0.553571,0.250000,0.089286,0.196925
1.0,online_system_identification,quadruped,disturbance_recovery,5,0.607143,0.500000,0.250000,0.125000,0.219401
1.0,online_system_identification,quadruped,disturbance_recovery,6,0.571429,0.553571,0.214286,0.053571,0.197014
1.0,online_system_identification,arm_gripper,tight_turn_navigation,0,0.678571,0.535714,0.160714,0.035714,0.176303
1.0,online_system_identification,arm_gripper,tight_turn_navigation,1,0.607143,0.714286,0.125000,0.107143,0.171586
1.0,online_system_identification,arm_gripper,tight_turn_navigation,2,0.571429,0.678571,0.107143,0.071429,0.178652
1.0,online_system_identification,arm_gripper,tight_turn_navigation,3,0.642857,0.607143,0.160714,0.071429,0.163805
1.0,online_system_identification,arm_gripper,tight_turn_navigation,4,0.571429,0.571429,0.178571,0.071429,0.188394
1.0,online_system_identification,arm_gripper,tight_turn_navigation,5,0.696429,0.589286,0.178571,0.071429,0.163668
1.0,online_system_identification,arm_gripper,tight_turn_navigation,6,0.625000,0.696429,0.107143,0.053571,0.176826
1.0,online_system_identification,arm_gripper,payload_transport,0,0.607143,0.571429,0.196429,0.071429,0.191863
1.0,online_system_identification,arm_gripper,payload_transport,1,0.571429,0.589286,0.214286,0.089286,0.196447
1.0,online_system_identification,arm_gripper,payload_transport,2,0.678571,0.500000,0.178571,0.089286,0.184657
1.0,online_system_identification,arm_gripper,payload_transport,3,0.464286,0.607143,0.232143,0.125000,0.219152
1.0,online_system_identification,arm_gripper,payload_transport,4,0.553571,0.589286,0.178571,0.125000,0.205946
1.0,online_system_identification,arm_gripper,payload_transport,5,0.553571,0.482143,0.303571,0.107143,0.222076
1.0,online_system_identification,arm_gripper,payload_transport,6,0.678571,0.642857,0.178571,0.053571,0.182003
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,0,0.571429,0.482143,0.250000,0.142857,0.222653
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,1,0.571429,0.571429,0.178571,0.142857,0.210474
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,2,0.660714,0.607143,0.107143,0.107143,0.173876
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,3,0.571429,0.589286,0.214286,0.053571,0.200288
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,4,0.589286,0.607143,0.196429,0.107143,0.212281
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,5,0.642857,0.678571,0.107143,0.089286,0.166350
1.0,online_system_identification,arm_gripper,gap_or_step_crossing,6,0.642857,0.571429,0.196429,0.107143,0.199143
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,0,0.535714,0.535714,0.285714,0.125000,0.228418
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,1,0.625000,0.464286,0.196429,0.125000,0.219471
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,2,0.571429,0.589286,0.142857,0.125000,0.194371
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,3,0.500000,0.589286,0.267857,0.071429,0.222895
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,4,0.482143,0.535714,0.232143,0.160714,0.246085
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,5,0.732143,0.589286,0.125000,0.053571,0.164060
1.0,online_system_identification,arm_gripper,precision_contact_manipulation,6,0.696429,0.571429,0.142857,0.160714,0.201029
1.0,online_system_identification,arm_gripper,disturbance_recovery,0,0.607143,0.517857,0.232143,0.071429,0.201409
1.0,online_system_identification,arm_gripper,disturbance_recovery,1,0.642857,0.464286,0.178571,0.107143,0.212608
1.0,online_system_identification,arm_gripper,disturbance_recovery,2,0.642857,0.535714,0.178571,0.071429,0.198037
1.0,online_system_identification,arm_gripper,disturbance_recovery,3,0.696429,0.607143,0.142857,0.089286,0.173690
1.0,online_system_identification,arm_gripper,disturbance_recovery,4,0.553571,0.625000,0.178571,0.107143,0.208183
1.0,online_system_identification,arm_gripper,disturbance_recovery,5,0.589286,0.571429,0.196429,0.089286,0.195769
1.0,online_system_identification,arm_gripper,disturbance_recovery,6,0.678571,0.482143,0.214286,0.071429,0.196910
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,0,0.642857,0.464286,0.232143,0.107143,0.202960
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,1,0.678571,0.625000,0.178571,0.017857,0.173132
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,2,0.821429,0.571429,0.089286,0.125000,0.170734
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,3,0.642857,0.607143,0.196429,0.107143,0.190022
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,4,0.589286,0.500000,0.232143,0.142857,0.218848
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,5,0.660714,0.607143,0.071429,0.089286,0.173329
1.0,online_system_identification,aerial_manipulator,tight_turn_navigation,6,0.642857,0.571429,0.214286,0.071429,0.181111
1.0,online_system_identification,aerial_manipulator,payload_transport,0,0.535714,0.607143,0.250000,0.089286,0.224685
1.0,online_system_identification,aerial_manipulator,payload_transport,1,0.428571,0.500000,0.267857,0.125000,0.237272
1.0,online_system_identification,aerial_manipulator,payload_transport,2,0.696429,0.535714,0.142857,0.089286,0.196170
1.0,online_system_identification,aerial_manipulator,payload_transport,3,0.500000,0.482143,0.321429,0.071429,0.243652
1.0,online_system_identification,aerial_manipulator,payload_transport,4,0.517857,0.625000,0.196429,0.125000,0.222084
1.0,online_system_identification,aerial_manipulator,payload_transport,5,0.517857,0.625000,0.214286,0.178571,0.231962
1.0,online_system_identification,aerial_manipulator,payload_transport,6,0.625000,0.553571,0.196429,0.160714,0.214518
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,0,0.571429,0.517857,0.285714,0.089286,0.204112
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,1,0.571429,0.571429,0.250000,0.125000,0.212440
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,2,0.607143,0.589286,0.142857,0.107143,0.205762
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,3,0.464286,0.482143,0.321429,0.107143,0.248098
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,4,0.607143,0.571429,0.232143,0.125000,0.190362
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,5,0.678571,0.500000,0.178571,0.071429,0.187062
1.0,online_system_identification,aerial_manipulator,gap_or_step_crossing,6,0.535714,0.571429,0.250000,0.071429,0.221238
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,0,0.642857,0.589286,0.125000,0.107143,0.213140
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,1,0.535714,0.553571,0.214286,0.089286,0.219968
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,2,0.571429,0.482143,0.250000,0.196429,0.251134
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,3,0.732143,0.607143,0.089286,0.089286,0.180581
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,4,0.589286,0.607143,0.196429,0.196429,0.212630
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,5,0.642857,0.553571,0.214286,0.053571,0.195179
1.0,online_system_identification,aerial_manipulator,precision_contact_manipulation,6,0.535714,0.482143,0.321429,0.107143,0.235212
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,0,0.553571,0.571429,0.160714,0.107143,0.209042
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,1,0.517857,0.517857,0.232143,0.125000,0.231743
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,2,0.410714,0.535714,0.303571,0.160714,0.272213
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,3,0.696429,0.517857,0.178571,0.107143,0.201407
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,4,0.500000,0.500000,0.250000,0.089286,0.227136
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,5,0.589286,0.642857,0.178571,0.107143,0.220945
1.0,online_system_identification,aerial_manipulator,disturbance_recovery,6,0.589286,0.553571,0.196429,0.053571,0.191245
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,0,0.553571,0.500000,0.267857,0.160714,0.224815
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,1,0.678571,0.642857,0.160714,0.107143,0.176434
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,2,0.660714,0.607143,0.178571,0.071429,0.177772
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,3,0.571429,0.553571,0.232143,0.089286,0.202325
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,4,0.589286,0.500000,0.250000,0.107143,0.210415
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,5,0.625000,0.607143,0.125000,0.125000,0.172328
1.0,online_system_identification,underwater_vehicle,tight_turn_navigation,6,0.678571,0.660714,0.089286,0.089286,0.168468
1.0,online_system_identification,underwater_vehicle,payload_transport,0,0.607143,0.571429,0.196429,0.107143,0.197400
1.0,online_system_identification,underwater_vehicle,payload_transport,1,0.642857,0.553571,0.178571,0.071429,0.187038
1.0,online_system_identification,underwater_vehicle,payload_transport,2,0.517857,0.553571,0.214286,0.071429,0.206326
1.0,online_system_identification,underwater_vehicle,payload_transport,3,0.660714,0.571429,0.160714,0.125000,0.192620
1.0,online_system_identification,underwater_vehicle,payload_transport,4,0.571429,0.589286,0.142857,0.107143,0.204835
